algoritmo,caso,tamanho,repeticao,tempo_execucao,cpu_pico,comparacoes,trocas,heapificacoes,profundidade_recursao,particoes
merge_sort,melhor,262144,6,0.9334641000023112,0.859375,2359296,4718592,,19,
merge_sort,melhor,262144,7,0.9151164999930188,0.90625,2359296,4718592,,19,
merge_sort,melhor,262144,8,1.2277227999875322,1.140625,2359296,4718592,,19,
merge_sort,melhor,262144,9,0.9661141000106,0.953125,2359296,4718592,,19,
merge_sort,melhor,262144,10,0.8913520000060089,0.875,2359296,4718592,,19,
merge_sort,melhor,262144,11,0.8507295000017621,0.8125,2359296,4718592,,19,
merge_sort,melhor,262144,12,0.8320530999917537,0.796875,2359296,4718592,,19,
merge_sort,melhor,262144,13,0.9144032999756746,0.890625,2359296,4718592,,19,
merge_sort,melhor,262144,14,0.926737100002356,0.90625,2359296,4718592,,19,
merge_sort,melhor,262144,15,0.8704944000346586,0.875,2359296,4718592,,19,
merge_sort,melhor,1048576,1,3.827391600003466,3.6875,10485760,20971520,,21,
merge_sort,melhor,1048576,2,3.70551370002795,3.625,10485760,20971520,,21,
merge_sort,melhor,1048576,3,3.76680949999718,3.65625,10485760,20971520,,21,
merge_sort,melhor,1048576,4,3.772322000004351,3.59375,10485760,20971520,,21,
merge_sort,melhor,1048576,5,3.7852760000387207,3.640625,10485760,20971520,,21,
merge_sort,melhor,1048576,6,4.751714599959087,4.59375,10485760,20971520,,21,
merge_sort,melhor,1048576,7,4.092427099996712,3.984375,10485760,20971520,,21,
merge_sort,melhor,1048576,8,3.9394196000066586,3.8125,10485760,20971520,,21,
merge_sort,melhor,1048576,9,3.8818255999940448,3.765625,10485760,20971520,,21,
merge_sort,melhor,1048576,10,3.749602600000799,3.703125,10485760,20971520,,21,
merge_sort,melhor,1048576,11,3.832288799982052,3.78125,10485760,20971520,,21,
merge_sort,melhor,1048576,12,3.8833072000416,3.75,10485760,20971520,,21,
merge_sort,melhor,1048576,13,4.427231499983463,4.265625,10485760,20971520,,21,
merge_sort,melhor,1048576,14,3.8378131999634206,3.71875,10485760,20971520,,21,
merge_sort,melhor,1048576,15,4.381442399986554,4.21875,10485760,20971520,,21,
merge_sort,pior,1,1,0.0113468000199645,0.015625,0,0,,1,
merge_sort,pior,1,2,8.000002708286047e-06,0.0,0,0,,1,
merge_sort,pior,1,3,8.400005754083395e-06,0.0,0,0,,1,
merge_sort,pior,1,4,5.099980626255274e-06,0.0,0,0,,1,
merge_sort,pior,1,5,1.1400028597563503e-05,0.0,0,0,,1,
merge_sort,pior,1,6,7.700000423938036e-06,0.0,0,0,,1,
merge_sort,pior,1,7,1.8199963960796595e-05,0.0,0,0,,1,
merge_sort,pior,1,8,1.0999967344105244e-05,0.0,0,0,,1,
merge_sort,pior,1,9,4.700035788118839e-06,0.0,0,0,,1,
merge_sort,pior,1,10,6.699992809444666e-06,0.0,0,0,,1,
merge_sort,pior,1,11,6.099988240748644e-06,0.0,0,0,,1,
merge_sort,pior,1,12,4.400033503770828e-06,0.0,0,0,,1,
merge_sort,pior,1,13,4.799978341907263e-06,0.0,0,0,,1,
merge_sort,pior,1,14,9.699957445263864e-06,0.0,0,0,,1,
merge_sort,pior,1,15,2.6999972760677338e-05,0.0,0,0,,1,
merge_sort,pior,4,1,2.840004162862897e-05,0.0,4,8,,3,
merge_sort,pior,4,2,1.4599994756281376e-05,0.0,4,8,,3,
merge_sort,pior,4,3,1.2899981811642648e-05,0.0,4,8,,3,
merge_sort,pior,4,4,1.0899966582655908e-05,0.0,4,8,,3,
merge_sort,pior,4,5,2.810003934428096e-05,0.0,4,8,,3,
merge_sort,pior,4,6,1.160003012046218e-05,0.0,4,8,,3,
merge_sort,pior,4,7,9.100011084228754e-06,0.0,4,8,,3,
merge_sort,pior,4,8,1.0700023267418146e-05,0.0,4,8,,3,
merge_sort,pior,4,9,1.3899989426136017e-05,0.0,4,8,,3,
merge_sort,pior,4,10,1.650000922381878e-05,0.0,4,8,,3,
merge_sort,pior,4,11,1.449999399483204e-05,0.0,4,8,,3,
merge_sort,pior,4,12,1.449999399483204e-05,0.0,4,8,,3,
merge_sort,pior,4,13,1.2800039257854223e-05,0.0,4,8,,3,
merge_sort,pior,4,14,1.2700038496404886e-05,0.0,4,8,,3,
merge_sort,pior,4,15,9.800016414374111e-06,0.0,4,8,,3,
merge_sort,pior,16,1,3.149994881823659e-05,0.0,32,64,,5,
merge_sort,pior,16,2,4.229997284710407e-05,0.0,32,64,,5,
merge_sort,pior,16,3,5.319999763742089e-05,0.0,32,64,,5,
merge_sort,pior,16,4,2.659996971487999e-05,0.0,32,64,,5,
merge_sort,pior,16,5,6.900000153109431e-05,0.0,32,64,,5,
merge_sort,pior,16,6,4.529999569058418e-05,0.0,32,64,,5,
merge_sort,pior,16,7,5.229999078437686e-05,0.0,32,64,,5,
merge_sort,pior,16,8,5.959998816251755e-05,0.0,32,64,,5,
merge_sort,pior,16,9,4.12999652326107e-05,0.0,32,64,,5,
merge_sort,pior,16,10,3.090000245720148e-05,0.0,32,64,,5,
merge_sort,pior,16,11,2.969999331980944e-05,0.0,32,64,,5,
merge_sort,pior,16,12,8.139997953549027e-05,0.0,32,64,,5,
merge_sort,pior,16,13,3.03999986499548e-05,0.0,32,64,,5,
merge_sort,pior,16,14,2.6900030206888917e-05,0.0,32,64,,5,
merge_sort,pior,16,15,4.350004019215703e-05,0.0,32,64,,5,
merge_sort,pior,64,1,0.0001519999932497,0.0,192,384,,7,
merge_sort,pior,64,2,0.0001856000162661,0.0,192,384,,7,
merge_sort,pior,64,3,0.0001511000446043,0.0,192,384,,7,
merge_sort,pior,64,4,0.0001518999924883,0.0,192,384,,7,
merge_sort,pior,64,5,0.0001888999831862,0.0,192,384,,7,
merge_sort,pior,64,6,0.0001938000204972,0.0,192,384,,7,
merge_sort,pior,64,7,0.0001024999655783,0.0,192,384,,7,
merge_sort,pior,64,8,0.0001929000136442,0.0,192,384,,7,
merge_sort,pior,64,9,0.0001022000215016,0.0,192,384,,7,
merge_sort,pior,64,10,0.0001652999781072,0.0,192,384,,7,
merge_sort,pior,64,11,0.0001738999853841,0.0,192,384,,7,
merge_sort,pior,64,12,0.000161100004334,0.0,192,384,,7,
merge_sort,pior,64,13,0.0001789999660104,0.0,192,384,,7,
merge_sort,pior,64,14,0.0001658999826759,0.0,192,384,,7,
merge_sort,pior,64,15,0.0001626999583095,0.0,192,384,,7,
merge_sort,pior,256,1,0.0007111000013537,0.0,1024,2048,,9,
merge_sort,pior,256,2,0.0006936999852769,0.0,1024,2048,,9,
merge_sort,pior,256,3,0.0007092999876476,0.0,1024,2048,,9,
merge_sort,pior,256,4,0.0004656999954022,0.0,1024,2048,,9,
merge_sort,pior,256,5,0.0007273000082932,0.0,1024,2048,,9,
merge_sort,pior,256,6,0.0006865999894216,0.0,1024,2048,,9,
merge_sort,pior,256,7,0.0007696999819017,0.0,1024,2048,,9,
merge_sort,pior,256,8,0.0007144000264815,0.0,1024,2048,,9,
merge_sort,pior,256,9,0.0006972999544814,0.0,1024,2048,,9,
merge_sort,pior,256,10,0.0007419000030495,0.0,1024,2048,,9,
merge_sort,pior,256,11,0.0005402999813668,0.0,1024,2048,,9,
merge_sort,pior,256,12,0.0007713999948464,0.0,1024,2048,,9,
merge_sort,pior,256,13,0.0004597000079229,0.0,1024,2048,,9,
merge_sort,pior,256,14,0.0006966000073589,0.0,1024,2048,,9,
merge_sort,pior,256,15,0.0010973999742418,0.0,1024,2048,,9,
merge_sort,pior,1024,1,0.0046091999975033,0.0,5120,10240,,11,
merge_sort,pior,1024,2,0.003493600001093,0.0,5120,10240,,11,
merge_sort,pior,1024,3,0.003544800041709,0.0,5120,10240,,11,
merge_sort,pior,1024,4,0.0021319999941624,0.015625,5120,10240,,11,
merge_sort,pior,1024,5,0.0033736999612301,0.0,5120,10240,,11,
merge_sort,pior,1024,6,0.0034068999812006,0.0,5120,10240,,11,
merge_sort,pior,1024,7,0.0021885000169277,0.0,5120,10240,,11,
merge_sort,pior,1024,8,0.0033264000085182,0.0,5120,10240,,11,
merge_sort,pior,1024,9,0.0041755999554879,0.0,5120,10240,,11,
merge_sort,pior,1024,10,0.0032795000006444,0.0,5120,10240,,11,
merge_sort,pior,1024,11,0.002285299997311,0.0,5120,10240,,11,
merge_sort,pior,1024,12,0.0035916999913752,0.0,5120,10240,,11,
merge_sort,pior,1024,13,0.003714199992828,0.0,5120,10240,,11,
merge_sort,pior,1024,14,0.003347499994561,0.0,5120,10240,,11,
merge_sort,pior,1024,15,0.0027496000402607,0.0,5120,10240,,11,
merge_sort,pior,4096,1,0.0142227999749593,0.0,24576,49152,,13,
merge_sort,pior,4096,2,0.0169196999631822,0.0,24576,49152,,13,
merge_sort,pior,4096,3,0.0158107000170275,0.015625,24576,49152,,13,
merge_sort,pior,4096,4,0.0113345999852754,0.015625,24576,49152,,13,
merge_sort,pior,4096,5,0.0172223999979905,0.015625,24576,49152,,13,
merge_sort,pior,4096,6,0.013146300043445,0.0,24576,49152,,13,
merge_sort,pior,4096,7,0.0118232000386342,0.0,24576,49152,,13,
merge_sort,pior,4096,8,0.0123789000208489,0.015625,24576,49152,,13,
merge_sort,pior,4096,9,0.0139032000442966,0.015625,24576,49152,,13,
merge_sort,pior,4096,10,0.0161685000057332,0.015625,24576,49152,,13,
merge_sort,pior,4096,11,0.0147736999788321,0.015625,24576,49152,,13,
merge_sort,pior,4096,12,0.0160357000422664,0.015625,24576,49152,,13,
merge_sort,pior,4096,13,0.015448699996341,0.015625,24576,49152,,13,
merge_sort,pior,4096,14,0.0164630000363104,0.015625,24576,49152,,13,
merge_sort,pior,4096,15,0.0132209999719634,0.0,24576,49152,,13,
merge_sort,pior,16384,1,0.0664076000102795,0.078125,114688,229376,,15,
merge_sort,pior,16384,2,0.0553603000007569,0.046875,114688,229376,,15,
merge_sort,pior,16384,3,0.0583100999938324,0.0625,114688,229376,,15,
merge_sort,pior,16384,4,0.0499568000086583,0.046875,114688,229376,,15,
merge_sort,pior,16384,5,0.0627512999926693,0.0625,114688,229376,,15,
merge_sort,pior,16384,6,0.0507672000094316,0.046875,114688,229376,,15,
merge_sort,pior,16384,7,0.059326599992346,0.0625,114688,229376,,15,
merge_sort,pior,16384,8,0.0694121000124141,0.046875,114688,229376,,15,
merge_sort,pior,16384,9,0.0757406000047922,0.078125,114688,229376,,15,
merge_sort,pior,16384,10,0.0736926000099629,0.078125,114688,229376,,15,
merge_sort,pior,16384,11,0.0768212000257335,0.078125,114688,229376,,15,
merge_sort,pior,16384,12,0.0584570000064559,0.046875,114688,229376,,15,
merge_sort,pior,16384,13,0.0677767000161111,0.046875,114688,229376,,15,
merge_sort,pior,16384,14,0.067469900008291,0.03125,114688,229376,,15,
merge_sort,pior,16384,15,0.069523999991361,0.0625,114688,229376,,15,
merge_sort,pior,65536,1,0.2832819999894127,0.265625,524288,1048576,,17,
merge_sort,pior,65536,2,0.2404355999897234,0.21875,524288,1048576,,17,
merge_sort,pior,65536,3,0.2175930999801494,0.1875,524288,1048576,,17,
merge_sort,pior,65536,4,0.2198229000205174,0.21875,524288,1048576,,17,
merge_sort,pior,65536,5,0.2056837000418454,0.203125,524288,1048576,,17,
merge_sort,pior,65536,6,0.1940222999546677,0.203125,524288,1048576,,17,
merge_sort,pior,65536,7,0.2101232000277377,0.203125,524288,1048576,,17,
merge_sort,pior,65536,8,0.2256293999962508,0.234375,524288,1048576,,17,
merge_sort,pior,65536,9,0.1999535000068135,0.203125,524288,1048576,,17,
merge_sort,pior,65536,10,0.1986666999873705,0.1875,524288,1048576,,17,
merge_sort,pior,65536,11,0.2142402000026777,0.203125,524288,1048576,,17,
merge_sort,pior,65536,12,0.2059420000296086,0.21875,524288,1048576,,17,
merge_sort,pior,65536,13,0.2095876999665051,0.203125,524288,1048576,,17,
merge_sort,pior,65536,14,0.2249723999993875,0.234375,524288,1048576,,17,
merge_sort,pior,65536,15,0.2046312000020407,0.203125,524288,1048576,,17,
merge_sort,pior,262144,1,0.8426831000251696,0.828125,2359296,4718592,,19,
merge_sort,pior,262144,2,0.8381184000172652,0.796875,2359296,4718592,,19,
merge_sort,pior,262144,3,1.01536830002442,1.015625,2359296,4718592,,19,
merge_sort,pior,262144,4,0.8715373000013642,0.859375,2359296,4718592,,19,
merge_sort,pior,262144,5,0.8264519999502227,0.828125,2359296,4718592,,19,
merge_sort,pior,262144,6,0.8938668000046164,0.875,2359296,4718592,,19,
merge_sort,pior,262144,7,0.8302508000051603,0.828125,2359296,4718592,,19,
merge_sort,pior,262144,8,0.9200373000348918,0.921875,2359296,4718592,,19,
merge_sort,pior,262144,9,0.9154685999965296,0.890625,2359296,4718592,,19,
merge_sort,pior,262144,10,0.8835459999972954,0.875,2359296,4718592,,19,
merge_sort,pior,262144,11,0.9019173000124284,0.890625,2359296,4718592,,19,
merge_sort,pior,262144,12,0.937809799972456,0.890625,2359296,4718592,,19,
merge_sort,pior,262144,13,0.8572175999870524,0.859375,2359296,4718592,,19,
merge_sort,pior,262144,14,0.8969454999896698,0.90625,2359296,4718592,,19,
merge_sort,pior,262144,15,0.8887057999963872,0.890625,2359296,4718592,,19,
merge_sort,pior,1048576,1,3.897951499966439,3.78125,10485760,20971520,,21,
merge_sort,pior,1048576,2,3.917632700002287,3.84375,10485760,20971520,,21,
merge_sort,pior,1048576,3,4.261016499949619,4.0625,10485760,20971520,,21,
merge_sort,pior,1048576,4,3.964756800036412,3.84375,10485760,20971520,,21,
merge_sort,pior,1048576,5,3.934785300050862,3.8125,10485760,20971520,,21,
merge_sort,pior,1048576,6,3.975810499978252,3.78125,10485760,20971520,,21,
merge_sort,pior,1048576,7,3.9814640000113286,3.90625,10485760,20971520,,21,
merge_sort,pior,1048576,8,4.14306019997457,4.109375,10485760,20971520,,21,
merge_sort,pior,1048576,9,3.744618600001559,3.640625,10485760,20971520,,21,
merge_sort,pior,1048576,10,3.875088999979198,3.84375,10485760,20971520,,21,
merge_sort,pior,1048576,11,3.687413899984677,3.625,10485760,20971520,,21,
merge_sort,pior,1048576,12,3.839511600031983,3.78125,10485760,20971520,,21,
merge_sort,pior,1048576,13,3.731097400013823,3.6875,10485760,20971520,,21,
merge_sort,pior,1048576,14,3.8430864000110887,3.734375,10485760,20971520,,21,
merge_sort,pior,1048576,15,3.926833699981216,3.890625,10485760,20971520,,21,
merge_sort,medio,1,1,0.0130367000238038,0.015625,0,0,,1,
merge_sort,medio,1,2,8.100003469735384e-06,0.0,0,0,,1,
merge_sort,medio,1,3,8.100003469735384e-06,0.0,0,0,,1,
merge_sort,medio,1,4,5.299982149153948e-06,0.0,0,0,,1,
merge_sort,medio,1,5,5.200039595365524e-06,0.0,0,0,,1,
merge_sort,medio,1,6,6.299989763647318e-06,0.0,0,0,,1,
merge_sort,medio,1,7,4.600035026669502e-06,0.0,0,0,,1,
merge_sort,medio,1,8,3.600027412176132e-06,0.0,0,0,,1,
merge_sort,medio,1,9,3.4999684430658817e-06,0.0,0,0,,1,
merge_sort,medio,1,10,3.5999692045152187e-06,0.0,0,0,,1,
merge_sort,medio,1,11,3.100023604929447e-06,0.0,0,0,,1,
merge_sort,medio,1,12,3.3999676816165447e-06,0.0,0,0,,1,
merge_sort,medio,1,13,3.89997148886323e-06,0.0,0,0,,1,
merge_sort,medio,1,14,4.699977580457926e-06,0.0,0,0,,1,
merge_sort,medio,1,15,4.200031980872154e-06,0.0,0,0,,1,
merge_sort,medio,4,1,1.420004991814494e-05,0.0,4,8,,3,
merge_sort,medio,4,2,1.3699987903237345e-05,0.0,5,8,,3,
merge_sort,medio,4,3,1.0299962013959885e-05,0.0,5,8,,3,
merge_sort,medio,4,4,4.280003486201167e-05,0.0,4,8,,3,
merge_sort,medio,4,5,3.2100011594593525e-05,0.0,4,8,,3,
merge_sort,medio,4,6,2.659996971487999e-05,0.0,5,8,,3,
merge_sort,medio,4,7,4.579999949783087e-05,0.0,4,8,,3,
merge_sort,medio,4,8,1.939997309818864e-05,0.0,5,8,,3,
merge_sort,medio,4,9,1.5199999324977398e-05,0.0,5,8,,3,
merge_sort,medio,4,10,1.4699995517730711e-05,0.0,5,8,,3,
merge_sort,medio,4,11,1.3200042303651571e-05,0.0,5,8,,3,
merge_sort,medio,4,12,1.3699987903237345e-05,0.0,5,8,,3,
merge_sort,medio,4,13,2.110004425048828e-05,0.0,5,8,,3,
merge_sort,medio,4,14,1.610000617802143e-05,0.0,4,8,,3,
merge_sort,medio,4,15,2.500001573935151e-05,0.0,5,8,,3,
merge_sort,medio,16,1,4.12999652326107e-05,0.0,45,64,,5,
merge_sort,medio,16,2,5.229999078437686e-05,0.0,47,64,,5,
merge_sort,medio,16,3,3.419996937736869e-05,0.0,48,64,,5,
merge_sort,medio,16,4,3.170000854879618e-05,0.0,45,64,,5,
merge_sort,medio,16,5,3.100000321865082e-05,0.0,45,64,,5,
merge_sort,medio,16,6,5.080003757029772e-05,0.0,47,64,,5,
merge_sort,medio,16,7,3.840000135824084e-05,0.0,46,64,,5,
merge_sort,medio,16,8,6.580003537237644e-05,0.0,43,64,,5,
merge_sort,medio,16,9,5.779997445642948e-05,0.0,44,64,,5,
merge_sort,medio,16,10,4.20999713242054e-05,0.0,48,64,,5,
merge_sort,medio,16,11,4.919996717944741e-05,0.0,44,64,,5,
merge_sort,medio,16,12,3.42000275850296e-05,0.0,45,64,,5,
merge_sort,medio,16,13,3.4699973184615374e-05,0.0,43,64,,5,
merge_sort,medio,16,14,3.419996937736869e-05,0.0,45,64,,5,
merge_sort,medio,16,15,4.780001472681761e-05,0.0,46,64,,5,
merge_sort,medio,64,1,0.0002905000001192,0.0,302,384,,7,
merge_sort,medio,64,2,0.0001359999878332,0.0,309,384,,7,
merge_sort,medio,64,3,0.0002028999733738,0.0,306,384,,7,
merge_sort,medio,64,4,0.000202499970328,0.0,307,384,,7,
merge_sort,medio,64,5,0.0002002000110223,0.0,304,384,,7,
merge_sort,medio,64,6,0.0002046999870799,0.0,307,384,,7,
merge_sort,medio,64,7,0.0002819999936036,0.0,308,384,,7,
merge_sort,medio,64,8,0.0001412999699823,0.0,310,384,,7,
merge_sort,medio,64,9,0.0002449000021442,0.0,318,384,,7,
merge_sort,medio,64,10,0.0002850999590009,0.0,310,384,,7,
merge_sort,medio,64,11,0.0002195999841205,0.0,305,384,,7,
merge_sort,medio,64,12,0.0001361999893561,0.0,300,384,,7,
merge_sort,medio,64,13,0.0002018000232055,0.0,301,384,,7,
merge_sort,medio,64,14,0.0002018999657593,0.0,310,384,,7,
merge_sort,medio,64,15,0.0001363999908789,0.0,303,384,,7,
merge_sort,medio,256,1,0.0006509000086225,0.0,1751,2048,,9,
merge_sort,medio,256,2,0.0009682000381872,0.0,1743,2048,,9,
merge_sort,medio,256,3,0.0009972000261768,0.0,1721,2048,,9,
merge_sort,medio,256,4,0.0014513999922201,0.0,1719,2048,,9,
merge_sort,medio,256,5,0.0006789999897591,0.0,1752,2048,,9,
merge_sort,medio,256,6,0.0008240999886766,0.0,1727,2048,,9,
merge_sort,medio,256,7,0.0013112000306136,0.0,1734,2048,,9,
merge_sort,medio,256,8,0.0021441999706439,0.0,1736,2048,,9,
merge_sort,medio,256,9,0.0010400000028312,0.0,1727,2048,,9,
merge_sort,medio,256,10,0.0017832000157795,0.0,1731,2048,,9,
merge_sort,medio,256,11,0.0016266999882645,0.0,1715,2048,,9,
merge_sort,medio,256,12,0.0031387999770231,0.0,1719,2048,,9,
merge_sort,medio,256,13,0.0013531000004149,0.0,1747,2048,,9,
merge_sort,medio,256,14,0.0012893000384792,0.0,1700,2048,,9,
merge_sort,medio,256,15,0.0012286999844945,0.0,1715,2048,,9,
merge_sort,medio,1024,1,0.014281400013715,0.0,8971,10240,,11,
merge_sort,medio,1024,2,0.0060550000052899,0.0,8944,10240,,11,
merge_sort,medio,1024,3,0.0071479999460279,0.015625,8941,10240,,11,
merge_sort,medio,1024,4,0.0062108000274747,0.0,8940,10240,,11,
merge_sort,medio,1024,5,0.0074762000003829,0.015625,8955,10240,,11,
merge_sort,medio,1024,6,0.0074282000423409,0.015625,8935,10240,,11,
merge_sort,medio,1024,7,0.0055493999971076,0.0,8943,10240,,11,
merge_sort,medio,1024,8,0.0057382999802939,0.015625,8939,10240,,11,
merge_sort,medio,1024,9,0.0052879999857395,0.0,8937,10240,,11,
merge_sort,medio,1024,10,0.0049725999706424,0.015625,8954,10240,,11,
merge_sort,medio,1024,11,0.0058575999573804,0.0,8964,10240,,11,
merge_sort,medio,1024,12,0.0058463999885134,0.015625,8981,10240,,11,
merge_sort,medio,1024,13,0.0065880000474862,0.0,8943,10240,,11,
merge_sort,medio,1024,14,0.0057182000018656,0.015625,8979,10240,,11,
merge_sort,medio,1024,15,0.0053532000165432,0.0,8935,10240,,11,
merge_sort,medio,4096,1,0.0267753000371158,0.015625,44034,49152,,13,
merge_sort,medio,4096,2,0.0257455999962985,0.03125,43944,49152,,13,
merge_sort,medio,4096,3,0.0226723999949172,0.03125,43987,49152,,13,
merge_sort,medio,4096,4,0.0301389000378549,0.03125,44042,49152,,13,
merge_sort,medio,4096,5,0.0267929999972693,0.03125,43999,49152,,13,
merge_sort,medio,4096,6,0.0238859999808482,0.015625,43941,49152,,13,
merge_sort,medio,4096,7,0.0225463000242598,0.015625,43952,49152,,13,
merge_sort,medio,4096,8,0.0208943999605253,0.03125,44000,49152,,13,
merge_sort,medio,4096,9,0.0253373999730683,0.015625,43954,49152,,13,
merge_sort,medio,4096,10,0.0221557000186294,0.015625,43929,49152,,13,
merge_sort,medio,4096,11,0.0238009999739006,0.03125,43920,49152,,13,
merge_sort,medio,4096,12,0.0242612999863922,0.03125,44039,49152,,13,
merge_sort,medio,4096,13,0.0188795999856665,0.015625,43933,49152,,13,
merge_sort,medio,4096,14,0.0256990999914705,0.03125,43972,49152,,13,
merge_sort,medio,4096,15,0.0233411999652162,0.015625,43978,49152,,13,
merge_sort,medio,16384,1,0.1090620000031776,0.109375,208661,229376,,15,
merge_sort,medio,16384,2,0.0878040000097826,0.078125,208627,229376,,15,
merge_sort,medio,16384,3,0.0819621999980881,0.0625,208632,229376,,15,
merge_sort,medio,16384,4,0.105534299975261,0.109375,208599,229376,,15,
merge_sort,medio,16384,5,0.1051451000384986,0.109375,208682,229376,,15,
merge_sort,medio,16384,6,0.0814547999761998,0.078125,208689,229376,,15,
merge_sort,medio,16384,7,0.0867890999652445,0.078125,208754,229376,,15,
merge_sort,medio,16384,8,0.089516400010325,0.09375,208837,229376,,15,
merge_sort,medio,16384,9,0.0855864000041037,0.09375,208793,229376,,15,
merge_sort,medio,16384,10,0.0837147000129334,0.078125,208662,229376,,15,
merge_sort,medio,16384,11,0.091375500021968,0.09375,208736,229376,,15,
merge_sort,medio,16384,12,0.0958076000097207,0.09375,208643,229376,,15,
merge_sort,medio,16384,13,0.0785244000144302,0.078125,208724,229376,,15,
merge_sort,medio,16384,14,0.0857953999657183,0.09375,208668,229376,,15,
merge_sort,medio,16384,15,0.0843318999977782,0.09375,208573,229376,,15,
merge_sort,medio,65536,1,0.3943819000269286,0.34375,965724,1048576,,17,
merge_sort,medio,65536,2,0.31034260004526,0.296875,965649,1048576,,17,
merge_sort,medio,65536,3,0.3385205999948084,0.328125,965667,1048576,,17,
merge_sort,medio,65536,4,0.3305349000147544,0.328125,965853,1048576,,17,
merge_sort,medio,65536,5,0.3369378999923356,0.3125,965814,1048576,,17,
merge_sort,medio,65536,6,0.432706399995368,0.390625,965930,1048576,,17,
merge_sort,medio,65536,7,0.3528115999652073,0.34375,965577,1048576,,17,
merge_sort,medio,65536,8,0.3177131999982521,0.3125,965730,1048576,,17,
merge_sort,medio,65536,9,0.3581555999699048,0.359375,965686,1048576,,17,
merge_sort,medio,65536,10,0.3413528999662958,0.328125,965963,1048576,,17,
merge_sort,medio,65536,11,0.370655299979262,0.375,965684,1048576,,17,
merge_sort,medio,65536,12,0.3112762999953702,0.3125,965815,1048576,,17,
merge_sort,medio,65536,13,0.336609199992381,0.328125,965994,1048576,,17,
merge_sort,medio,65536,14,0.3394148999941535,0.328125,965723,1048576,,17,
merge_sort,medio,65536,15,0.3203451000154018,0.3125,965757,1048576,,17,
merge_sort,medio,262144,1,1.5476202000281774,1.453125,4387141,4718592,,19,
merge_sort,medio,262144,2,1.502255100000184,1.4375,4387236,4718592,,19,
merge_sort,medio,262144,3,1.501308999955654,1.421875,4386927,4718592,,19,
merge_sort,medio,262144,4,1.422768599994015,1.40625,4387309,4718592,,19,
merge_sort,medio,262144,5,1.4667606999864802,1.453125,4387482,4718592,,19,
merge_sort,medio,262144,6,1.433339900046121,1.390625,4387189,4718592,,19,
merge_sort,medio,262144,7,1.4844000000157394,1.46875,4387361,4718592,,19,
merge_sort,medio,262144,8,1.3826117000426166,1.375,4387189,4718592,,19,
merge_sort,medio,262144,9,1.5244966999744065,1.515625,4387325,4718592,,19,
merge_sort,medio,262144,10,1.4936673999764023,1.46875,4387148,4718592,,19,
merge_sort,medio,262144,11,1.6675341000081971,1.59375,4387260,4718592,,19,
merge_sort,medio,262144,12,1.458633899979759,1.421875,4387298,4718592,,19,
merge_sort,medio,262144,13,1.5038054999895394,1.5,4387494,4718592,,19,
merge_sort,medio,262144,14,1.4402824999997392,1.40625,4386948,4718592,,19,
merge_sort,medio,262144,15,1.485698600008618,1.484375,4387050,4718592,,19,
merge_sort,medio,1048576,1,7.056502899969928,6.859375,19646435,20971520,,21,
merge_sort,medio,1048576,2,6.9582388999988325,6.75,19645958,20971520,,21,
merge_sort,medio,1048576,3,7.217052500054706,6.984375,19645647,20971520,,21,
merge_sort,medio,1048576,4,7.02595849998761,6.90625,19645853,20971520,,21,
merge_sort,medio,1048576,5,7.1192314000218175,6.890625,19646296,20971520,,21,
merge_sort,medio,1048576,6,6.878692800004501,6.625,19645501,20971520,,21,
merge_sort,medio,1048576,7,6.785495300020557,6.65625,19645143,20971520,,21,
merge_sort,medio,1048576,8,6.581491899967659,6.4375,19644374,20971520,,21,
merge_sort,medio,1048576,9,6.801290400035214,6.71875,19645514,20971520,,21,
merge_sort,medio,1048576,10,6.424682000011671,6.34375,19645518,20971520,,21,
merge_sort,medio,1048576,11,6.70726840000134,6.546875,19645664,20971520,,21,
merge_sort,medio,1048576,12,6.675737499957904,6.578125,19644601,20971520,,21,
merge_sort,medio,1048576,13,6.716964700026438,6.59375,19645746,20971520,,21,
merge_sort,medio,1048576,14,6.78618529997766,6.578125,19645765,20971520,,21,
merge_sort,medio,1048576,15,6.531525099999271,6.40625,19646035,20971520,,21,
quick_sort,melhor,1,1,0.0182448999839834,0.0,0,0,,1,0.0
quick_sort,melhor,1,2,1.98000343516469e-05,0.0,0,0,,1,0.0
quick_sort,melhor,1,3,5.699985194951296e-06,0.0,0,0,,1,0.0
quick_sort,melhor,1,4,7.399998139590025e-06,0.0,0,0,,1,0.0
quick_sort,melhor,1,5,8.000002708286047e-06,0.0,0,0,,1,0.0
quick_sort,melhor,1,6,1.2199976481497288e-05,0.0,0,0,,1,0.0
quick_sort,melhor,1,7,7.399998139590025e-06,0.0,0,0,,1,0.0
quick_sort,melhor,1,8,5.399982910603285e-06,0.0,0,0,,1,0.0
quick_sort,melhor,1,9,6.100046448409557e-06,0.0,0,0,,1,0.0
quick_sort,melhor,1,10,7.800001185387373e-06,0.0,0,0,,1,0.0
quick_sort,melhor,1,11,4.419998731464148e-05,0.0,0,0,,1,0.0
quick_sort,melhor,1,12,1.5400000847876072e-05,0.0,0,0,,1,0.0
quick_sort,melhor,1,13,9.400013368576763e-06,0.0,0,0,,1,0.0
quick_sort,melhor,1,14,7.399998139590025e-06,0.0,0,0,,1,0.0
quick_sort,melhor,1,15,5.299982149153948e-06,0.0,0,0,,1,0.0
